대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제13대,33J43967,서상목,徐相穆,민주정의당,서울 강남구갑,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
제13대,4QJ8677M,이도선,李道先,민주정의당,,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
제13대,1MY6092K,강영훈,姜英勳,민주정의당,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,JMC44351,류승규,柳昇珪,통일민주당,강원 태백시,2,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
제13대,04D1245W,박병선,朴炳善,신민주공화당,충남 예산군,5,3,2,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0
제13대,REX1877I,오탄,吳탄,평화민주당,전북 전주시갑,14,1,13,0,0,2,0,0,3,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,9,0,0
제13대,HE94360B,이광노,李光魯,민주정의당,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
제13대,7Q05452E,이기택,李基澤,통일민주당,,3,0,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
제13대,8L08506K,정기영,鄭基榮,평화민주당,,10,2,8,0,0,1,0,0,3,2,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,2,2,0,0
제13대,RTU96565,홍희표,洪凞杓,민주정의당,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,DXQ97415,김길홍,金吉弘,민주정의당,경북 안동시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,Y761049K,오용운,吳龍雲,신민주공화당,충북 청주시을,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,DSA2985Y,유학성,兪學聖,민주정의당,경북 예천군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,WRP6148P,최운지,崔雲芝,민주정의당,,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
제13대,04Z5194C,김인영,金仁泳,민주정의당,경기 수원시갑,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,7D83745T,김현,金炫,신민주공화당,충남 대전시동구갑,3,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
제13대,0VC4391G,박경수,朴炅秀,통일민주당,"강원 횡성,원주",2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
제13대,TQH7044H,박관용,朴寬用,통일민주당,부산 동래구갑,12,6,6,0,0,0,0,0,2,4,6,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,1,3,2,0,0
제13대,TJJ2271P,손주환,孫株煥,민주정의당,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,S4B6672D,신경식,辛卿植,민주정의당,충북 청원군,3,1,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
제13대,6VW96635,신순범,愼順範,평화민주당,"전남 여천시,군",3,1,2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
제13대,8AZ5362W,유한열,柳漢烈,무소속,충남 금산군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제13대,T1Z9579M,권노갑,權魯甲,평화민주당,전남 목포시,3,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
제13대,2PO2218L,정균환,鄭均桓,평화민주당,전북 고창군,9,0,9,0,1,2,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,3,0,0
