의안ID,의안번호,법률안명,소관위원회,제안일,본회의심의결과,대수,상세페이지,제안자,제안자목록링크,법사위처리일,법사위상정일,법사위회부일,소관위처리결과,소관위처리일,소관위상정일,소관위회부일,의결일,소관위원회ID,공동발의자,법사위처리결과,대표발의자
011302,130637,부가가치세법중개정법률안,재무위원회,1989-10-26,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011302&ageFrom=13&ageTo=13,김문원의원 외 35인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011302,,,,대안반영폐기,1989-12-18,1989-10-30,1989-10-27,1989-12-19,9700011,,,김문원
011301,130636,소득세법중개정법률안,재무위원회,1989-10-26,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011301&ageFrom=13&ageTo=13,김문원의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011301,,,,대안반영폐기,1989-12-18,1989-10-30,1989-10-27,1989-12-19,9700011,,,김문원
011300,130631,농어촌전화촉진법중개정법률안,동력자원위원회,1989-10-24,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011300&ageFrom=13&ageTo=13,홍기훈의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011300,,,,대안반영폐기,1989-12-16,1989-12-13,1989-10-26,1989-12-19,9700035,,,홍기훈
011295,130630,소득세법중개정법률안,재무위원회,1989-10-23,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011295&ageFrom=13&ageTo=13,류인학의원등 4인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011295,,,,대안반영폐기,1989-12-18,1989-10-30,1989-10-24,1989-12-19,9700011,"김충조,김태식,이동근",,류인학
011296,130629,근로소득세감면임시조치법안,재무위원회,1989-10-23,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011296&ageFrom=13&ageTo=13,홍영기의원등 4인 외 66인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011296,,,,대안반영폐기,1989-12-18,1989-10-30,1989-10-24,1989-12-19,9700011,"류인학,이원배,이희천",,홍영기
011294,130628,1980년해직언론인의보상및복직등에관한특별조치법안,문화공보위원회,1989-10-23,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011294&ageFrom=13&ageTo=13,정대철의원등 3인 외 165인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011294,,,,,,,1989-10-27,1992-05-29,9700184,"강삼재,김인곤",,정대철
011293,130626,주민등록법중개정법률안,내무위원회,1989-10-19,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011293&ageFrom=13&ageTo=13,이행구의원등 2인 외 30인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011293,,,,폐기,1990-12-14,1989-11-24,1989-10-20,1990-12-17,9700017,문정수,,이행구
011287,130625,새마을금고법개정법률안,내무위원회,1989-10-18,원안가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011287&ageFrom=13&ageTo=13,김종호의원등 7인 외 60인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011287,1989-11-30,1989-11-30,1989-11-29,원안가결,1989-11-29,1989-11-24,1989-10-19,1989-12-11,9700017,"강우혁,구자춘,문정수,서정화,서정화,최락도",수정가결,김종호
011283,130620,거창사건관련자의명예회복및배상에관한특별조치법안,법제사법위원회,1989-10-17,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011283&ageFrom=13&ageTo=13,김동영의원등 3인 외 162인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011283,,,,,,,1989-10-27,1992-05-29,9700006,"김홍만,정상용",,김동영
011279,130616,공공용지의취득및손실보상에관한특례법중개정법률안,건설위원회,1989-10-17,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011279&ageFrom=13&ageTo=13,이원배의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011279,,,,폐기,1991-02-06,1989-11-13,1989-10-18,1991-02-08,9700044,,,이원배
011285,130615,임대주택건설촉진법중개정법률안,건설위원회,1989-10-17,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011285&ageFrom=13&ageTo=13,이원배의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011285,,,,폐기,1990-03-14,1989-11-13,1989-10-18,1990-03-15,9700044,,,이원배
011284,130614,택지개발촉진법중개정법률안,건설위원회,1989-10-17,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011284&ageFrom=13&ageTo=13,이원배의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011284,,,,폐기,1990-03-14,1989-11-13,1989-10-18,1990-03-15,9700044,,,이원배
011286,130613,하천법중개정법률안,건설위원회,1989-10-17,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011286&ageFrom=13&ageTo=13,이원배의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011286,1989-12-13,1989-12-13,1989-12-08,수정가결,1989-12-05,1989-11-13,1989-10-18,1989-12-16,9700044,,원안가결,이원배
011275,130611,지방세법중개정법률안,내무위원회,1989-10-16,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011275&ageFrom=13&ageTo=13,문정수의원등 6인 외 54인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011275,,,,대안반영폐기,1990-12-14,1989-11-24,1989-10-17,1990-12-18,9700017,"심완구,오경의,조만후,최기선,최정식",,문정수
011276,130610,부가가치세법중개정법률안,재무위원회,1989-10-16,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011276&ageFrom=13&ageTo=13,김봉조의원등 6인 외 54인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011276,,,,대안반영폐기,1989-12-10,1989-10-30,1989-10-17,1989-12-19,9700011,"김덕룡,김동규,김정수,노흥준,이행구",,김봉조
011278,130609,조세감면규제법중개정법률안,재무위원회,1989-10-16,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011278&ageFrom=13&ageTo=13,김봉조의원등 6인 외 54인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011278,,,,대안반영폐기,1989-12-15,1989-10-30,1989-10-17,1989-12-19,9700011,"김덕룡,김동규,김정수,노흥준,이행구",,김봉조
011277,130608,소득세법중개정법률안,재무위원회,1989-10-16,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011277&ageFrom=13&ageTo=13,김봉조의원등 6인 외 54인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011277,,,,대안반영폐기,1989-12-18,1989-10-30,1989-10-17,1989-12-19,9700011,"김덕룡,김동규,김정수,노흥준,이행구",,김봉조
011273,130607,지가공시및토지등의평가에관한법률중개정법률안,건설위원회,1989-10-16,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011273&ageFrom=13&ageTo=13,김동주의원등 5인 외 55인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011273,,,,폐기,1990-03-14,1989-11-13,1989-10-17,1990-03-16,9700044,"김운환,문준식,최이호,황대봉",,김동주
011274,130606,토지기본법안,건설위원회,1989-10-16,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011274&ageFrom=13&ageTo=13,김동주의원등 5인 외 55인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011274,,,,,,,1989-10-17,1992-05-29,9700044,"김운환,문준식,최이호,황대봉",,김동주
011270,130604,신용카드업법중개정법률안,재무위원회,1989-10-14,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011270&ageFrom=13&ageTo=13,류인학의원 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011270,,,,,,,1989-10-16,1992-05-29,9700011,,,류인학
011268,130602,한국은행법중개정법률안,재무위원회,1989-10-13,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011268&ageFrom=13&ageTo=13,조부영의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011268,,,,,,,1989-10-14,1992-05-29,9700011,,,조부영
011243,130577,자연공원법중개정법률안,건설위원회,1989-09-18,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011243&ageFrom=13&ageTo=13,최정식의원 외 28인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011243,,,,폐기,1990-03-14,1989-11-13,1989-09-19,1990-03-15,9700044,,,최정식
011242,130575,농어촌전화촉진법중개정법률안,동력자원위원회,1989-09-12,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011242&ageFrom=13&ageTo=13,윤성한의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011242,,,,대안반영폐기,1989-12-16,1989-12-13,1989-09-12,1989-12-19,9700035,,,윤성한
011219,130554,교육환경개선특별회계법안,문교공보위원회,1989-08-03,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011219&ageFrom=13&ageTo=13,함종한의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011219,,,,대안반영폐기,1989-11-08,1989-08-09,1989-08-04,1989-11-30,9700025,,,함종한
011220,130553,교원지위향상을위한특별법안,문교체육위원회,1989-08-03,철회,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011220&ageFrom=13&ageTo=13,함종한의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011220,,,,,,,1989-08-04,1990-12-07,9700026,,,함종한
011209,130543,소비자보호법중개정법률안,경제과학위원회,1989-05-23,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011209&ageFrom=13&ageTo=13,신진수의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011209,,,,,,,1989-05-24,1992-05-29,9700014,,,신진수
011208,130542,독점규제및공정거래에관한법률중개정법률안,경제과학위원회,1989-05-23,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011208&ageFrom=13&ageTo=13,신진수의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011208,,,,대안반영폐기,1989-12-18,1989-05-27,1989-05-24,1989-12-19,9700014,,,신진수
011207,130541,사회복지사업기금법중개정법률안,보건사회위원회,1989-05-22,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011207&ageFrom=13&ageTo=13,이철용의원등 3인 외 68인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011207,,,,,,,1989-05-23,1992-05-29,9700042,"김충조,류준상",,이철용
011206,130540,창군및6·25참전직업군인의생활보호연금에관한법률안,국방위원회,1989-05-19,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011206&ageFrom=13&ageTo=13,김현의원등 4인 외 120인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011206,,,,,,,1989-05-20,1992-05-29,9700019,"권노갑,김성룡,이광노",,김현
011204,130539,수산업법중개정법률안,농림수산위원회,1989-05-18,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011204&ageFrom=13&ageTo=13,윤재기의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011204,,,,대안반영폐기,1990-07-11,1989-05-24,1989-05-19,1990-07-14,9700028,,,윤재기
011203,130538,주택임대차보호법중개정법률안,법제사법위원회,1989-05-18,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011203&ageFrom=13&ageTo=13,윤재기의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011203,,,,대안반영폐기,1989-12-18,,1989-05-19,1989-12-19,9700006,,,윤재기
011202,130537,노인복지법중개정법률안,보건사회위원회,1989-05-17,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011202&ageFrom=13&ageTo=13,안영기의원등 3인 외 108인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011202,,,,대안반영폐기,1989-11-28,1989-05-26,1989-05-18,1989-12-11,9700042,"김문기,황성균",,안영기
011205,130536,발전소주변지역지원에관한법률안,동력자원위원회,1989-05-18,원안가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011205&ageFrom=13&ageTo=13,박우병의원등 4인 외 126인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011205,1989-05-26,1989-05-26,1989-05-24,원안가결,1989-05-24,1989-05-22,1989-05-19,1989-05-27,9700035,"김동주,김용환,서경원",수정가결,박우병
011198,130532,노인복지법중개정법률안,보건사회위원회,1989-05-16,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011198&ageFrom=13&ageTo=13,이철용의원등 6인 외 65인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011198,,,,대안반영폐기,1989-11-28,1989-05-26,1989-05-17,1989-12-11,9700042,"김영진,김영진,김충조,류준상,박영숙",,이철용
011197,130530,남북교류촉진법안,외무통일위원회,1989-05-15,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011197&ageFrom=13&ageTo=13,조순승의원 외 70인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011197,,,,대안반영폐기,1990-07-11,1990-07-11,1989-05-16,1990-07-14,9700016,,,조순승
011191,130525,정부조직법중개정법률안,행정위원회,1989-05-11,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011191&ageFrom=13&ageTo=13,오경의의원 외 58인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011191,,,,폐기,1989-12-15,1989-12-06,1989-05-13,1989-12-19,9700007,,,오경의
011190,130524,사법서사법개정법률안,법제사법위원회,1989-05-10,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011190&ageFrom=13&ageTo=13,이재연의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011190,,,,대안반영폐기,1989-12-18,1989-11-22,1989-05-11,1989-12-19,9700006,,,이재연
011189,130523,경찰법안,내무위원회,1989-05-10,철회,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011189&ageFrom=13&ageTo=13,김제태의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011189,,,,,,,1989-05-11,1989-12-19,9700017,,,김제태
011188,130522,향토예비군설치법중개정법률안,국방위원회,1989-05-10,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011188&ageFrom=13&ageTo=13,황명수의원 외 59인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011188,,,,폐기,1989-11-27,1989-11-21,1989-05-11,1989-12-11,9700019,,,황명수
011183,130516,주택건설촉진법중개정법률안,건설위원회,1989-04-28,철회,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011183&ageFrom=13&ageTo=13,김동영의원등 6인 외 53인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011183,,,,,,,1989-05-01,1989-10-27,9700044,"김동주,김운환,문준식,최이호,황대봉",,김동영
011182,130515,교민지원기금법안,외무통일위원회,1989-04-13,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011182&ageFrom=13&ageTo=13,이행구의원등 3인 외 57인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011182,,,,,,,1989-04-14,1992-05-29,9700016,"김동영,정재문",,이행구
011181,130514,정부조직법중개정법률안,행정위원회,1989-04-13,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011181&ageFrom=13&ageTo=13,이행구의원등 3인 외 57인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011181,,,,폐기,1989-12-15,1989-05-19,1989-04-14,1989-12-19,9700007,"김동영,정재문",,이행구
011179,130512,노인복지법중개정법률안,보건사회위원회,1989-03-24,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011179&ageFrom=13&ageTo=13,유기준의원등 2인 외 58인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011179,,,,대안반영폐기,1989-11-28,1989-05-22,1989-03-27,1989-12-11,9700042,송두호,,유기준
011159,130483,국민투표법중개정법률안,내무위원회,1989-03-07,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011159&ageFrom=13&ageTo=13,최락도의원등 3인 외 163인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011159,,,,대안반영폐기,1989-03-08,1989-03-08,1989-03-07,1989-03-09,9700017,"김홍만,문정수",,최락도
011148,130482,정보조정협의회법안,민주발전을위한법률개폐특별위원회,1989-03-06,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011148&ageFrom=13&ageTo=13,박상천의원등 3인 외 129인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011148,,,,,,,1989-03-07,1992-05-29,9700148,조만후,,박상천
011147,130479,상훈법중개정법률안,행정위원회,1989-03-06,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011147&ageFrom=13&ageTo=13,박실의원 외 70인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011147,,,,대안반영폐기,1989-12-15,1989-05-19,1989-03-06,1989-12-19,9700007,,,박실
011144,130478,농업협동조합법중개정법률안,농림수산위원회,1989-03-04,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011144&ageFrom=13&ageTo=13,이형배의원등 6인 외 160인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011144,1989-03-08,1989-03-08,1989-03-08,수정가결,1989-03-07,,1989-03-06,1989-03-09,9700028,"강보성,류준상,박태권,윤재기,정일영",수정가결,이형배
011145,130477,지방자치법중개정법률안,내무위원회,1989-03-04,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011145&ageFrom=13&ageTo=13,최락도의원등 3인 외 163인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011145,1989-03-09,1989-03-09,1989-03-08,수정가결,1989-03-08,,1989-03-04,1989-03-09,9700017,"김제태,문정수",원안가결,최락도
011140,130476,상훈법중개정법률안,행정위원회,1989-03-03,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011140&ageFrom=13&ageTo=13,서청원의원 외 29인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011140,,,,대안반영폐기,1989-12-15,1989-05-19,1989-03-04,1989-12-19,9700007,,,서청원
011141,130475,향정신성의약품관리법중개정법률안,보건사회위원회,1989-03-03,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011141&ageFrom=13&ageTo=13,이인제의원등 3인 외 167인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011141,,,,,,,1989-03-04,1992-05-29,9700042,"신오철,오탄",,이인제
011133,130474,특정범죄가중처벌등에관한법률중개정법률안,법제사법위원회,1989-03-03,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011133&ageFrom=13&ageTo=13,이인제의원등 3인 외 167인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011133,,,,대안반영폐기,1989-03-08,1989-03-07,1989-03-04,1989-03-09,9700006,"신오철,오탄",,이인제
011137,130472,독점규제및공정거래에관한법률중개정법률안,경제과학위원회,1989-03-03,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011137&ageFrom=13&ageTo=13,황병태의원등 3인 외 57인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011137,,,,대안반영폐기,1989-12-18,1989-03-06,1989-03-04,1989-12-19,9700014,"김남,이기택",,황병태
011143,130471,한국소비자보호원법안,경제과학위원회,1989-03-03,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011143&ageFrom=13&ageTo=13,황병태의원등 3인 외 57인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011143,,,,,,,1989-03-04,1992-05-29,9700014,"김남,이기택",,황병태
011134,130470,소비자보호기본법안,경제과학위원회,1989-03-03,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011134&ageFrom=13&ageTo=13,황병태의원등 3인 외 57인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011134,,,,,,,1989-03-04,1992-05-29,9700014,"김남,이기택",,황병태
011139,130469,약사법중개정법률안,보건사회위원회,1989-03-03,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011139&ageFrom=13&ageTo=13,정일영의원등 4인 외 19인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011139,,,,,,,1989-03-04,1992-05-29,9700042,"강보성,권해옥,이형배",,정일영
011142,130468,광주민주화운동관련자보상등에관한법률안,5·18광주민주화운동특별위원회,1989-03-03,철회,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011142&ageFrom=13&ageTo=13,김윤환의원 외 127인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011142,,,,,,,1989-03-06,1990-03-07,,,,김윤환
011132,130467,교통안전법중개정법률안,교통체신위원회,1989-03-02,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011132&ageFrom=13&ageTo=13,정정훈의원 외 59인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011132,,,,폐기,1989-05-26,1989-05-22,1989-03-02,1989-05-27,9700045,,,정정훈
011129,130465,지방교육재정교부금법중개정법률안,교육체육청소년위원회,1989-02-28,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011129&ageFrom=13&ageTo=13,강삼재의원등 3인 외 57인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011129,,,,폐기,1991-11-27,1991-11-25,1990-07-03,1991-12-16,9700027,"김동영,박관용",,강삼재
011130,130464,교육공무원법중개정법률안,교육체육청소년위원회,1989-02-28,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011130&ageFrom=13&ageTo=13,강삼재의원등 3인 외 57인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011130,,,,폐기,1991-11-27,1991-11-25,1990-07-03,1991-12-16,9700027,"김동영,박관용",,강삼재
011128,130463,사립학교법중개정법률안,문교공보위원회,1989-02-28,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011128&ageFrom=13&ageTo=13,강삼재의원등 3인 외 57인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011128,,,,대안반영폐기,1990-03-14,1989-03-07,1989-03-02,1990-03-15,9700025,"김동영,박관용",,강삼재
011131,130462,교육법중개정법률안,교육체육청소년위원회,1989-02-28,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011131&ageFrom=13&ageTo=13,강삼재의원등 3인 외 57인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011131,,,,폐기,1991-11-27,1991-11-25,1990-07-03,1991-12-16,9700027,"김동영,박관용",,강삼재
011125,130461,상훈법중개정법률안,행정위원회,1989-02-28,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011125&ageFrom=13&ageTo=13,김기배의원 외 99인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011125,,,,대안반영폐기,1989-12-15,1989-05-19,1989-03-02,1989-12-19,9700007,,,김기배
011124,130460,국민투표법개정법률안,내무위원회,1989-02-28,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011124&ageFrom=13&ageTo=13,김태호의원 외 120인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011124,,,,대안반영폐기,1989-03-08,1989-03-08,1989-03-02,1989-03-09,9700017,,,김태호
011127,130459,국민투표법중개정법률안,내무위원회,1989-02-28,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011127&ageFrom=13&ageTo=13,조세형의원등 3인 외 68인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011127,,,,대안반영폐기,1989-03-08,1989-03-08,1989-03-02,1989-03-09,9700017,"정균환,정상용",,조세형
011126,130458,국민투표법중개정법률안,내무위원회,1989-02-28,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011126&ageFrom=13&ageTo=13,김제태의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011126,,,,대안반영폐기,1989-03-08,1989-03-08,1989-03-02,1989-03-09,9700017,,,김제태
011122,130456,석탄산업법중개정법률안,동력자원위원회,1989-02-24,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011122&ageFrom=13&ageTo=13,김덕규의원등 4인 외 67인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011122,,,,,,,1989-02-24,1992-05-29,9700035,"노승환,조희철,홍기훈",,김덕규
011119,130455,인쇄사등록에관한법률안,문화공보위원회,1989-02-23,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011119&ageFrom=13&ageTo=13,박관용의원등 4인 외 38인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011119,,,,,,,1989-02-24,1992-05-29,9700184,"김인곤,박석무,임인규",,박관용
011120,130454,출판사등록에관한법률안,문화공보위원회,1989-02-23,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011120&ageFrom=13&ageTo=13,박관용의원등 4인 외 38인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011120,,,,,,,1989-02-24,1992-05-29,9700184,"김인곤,박석무,임인규",,박관용
011121,130453,출판사및인쇄소의등록에관한법률폐지법률안,문화공보위원회,1989-02-23,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011121&ageFrom=13&ageTo=13,박관용의원등 4인 외 38인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011121,,,,,,,1989-02-24,1992-05-29,9700184,"김인곤,박석무,임인규",,박관용
011117,130452,독점규제및공정거래에관한법률중개정법률안,경제과학위원회,1989-02-23,대안반영폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011117&ageFrom=13&ageTo=13,허만기의원등 3인 외 68인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011117,,,,대안반영폐기,1989-12-18,1989-02-24,1989-02-24,1989-12-19,9700014,"강금식,류준상",,허만기
011116,130451,정부조직법중개정법률안,행정위원회,1989-02-23,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011116&ageFrom=13&ageTo=13,박용만의원등 5인 외 56인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011116,,,,폐기,1989-12-15,1989-05-19,1989-02-24,1989-12-19,9700007,"김우석,백남치,서청원,서청원",,박용만
011118,130450,향토예비군설치법중개정법률안,국방위원회,1989-02-23,폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011118&ageFrom=13&ageTo=13,정웅의원등 2인 외 69인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011118,,,,폐기,1989-11-27,1989-03-06,1989-02-24,1989-12-11,9700019,이재근,,정웅
011114,130449,정부투자기관관리기본법중개정법률안,경제과학위원회,1989-02-23,임기만료폐기,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011114&ageFrom=13&ageTo=13,신진수의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011114,,,,,,,1989-02-23,1992-05-29,9700014,,,신진수
011115,130448,선거관리위원회법중개정법률안,내무위원회,1989-02-23,수정가결,13,http://likms.assembly.go.kr/bill/billDetail.do?billId=011115&ageFrom=13&ageTo=13,김제태의원 외 34인,http://likms.assembly.go.kr/bill/coactorListPopup.do?billId=011115,1989-03-09,1989-03-09,1989-03-08,수정가결,1989-03-08,1989-02-27,1989-02-23,1989-03-09,9700017,,원안가결,김제태
