대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제16대,LUY92654,한충수,韓忠洙,새천년민주당,비례대표,6,0,6,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0
제16대,UPI8940O,곽치영,郭治榮,새천년민주당,경기도 고양시덕양구갑,95,4,91,3,13,5,0,0,27,4,43,0,0,2,1,1,0,0,0,0,0,0,0,1,12,4,0,0,27,4,43,0,0
제16대,AEF95742,유재건,柳在乾,새천년민주당,서울특별시 성북구갑,212,4,208,7,29,5,0,0,69,13,89,0,0,0,1,0,0,0,3,0,0,0,0,7,28,5,0,0,66,13,89,0,0
제16대,S2C3781V,신계륜,申溪輪,새천년민주당,서울특별시 성북구을,78,10,68,3,10,1,0,0,28,1,35,0,0,0,1,0,0,0,3,1,5,0,0,3,9,1,0,0,25,0,30,0,0
제16대,QM028409,이강래,李康來,무소속,"전라북도 남원시,순창군",182,6,176,0,28,5,0,0,57,7,85,0,0,0,0,0,0,0,0,0,6,0,0,0,28,5,0,0,57,7,79,0,0
제16대,58Z2089C,전갑길,全甲吉,새천년민주당,광주광역시 광산구,205,25,180,3,33,4,0,0,66,6,93,0,0,1,2,1,0,0,6,0,15,0,0,2,31,3,0,0,60,6,78,0,0
제16대,PEI7872A,현승일,玄勝一,한나라당,대구광역시 남구,111,5,106,3,15,2,1,0,33,11,46,0,0,0,3,0,0,0,0,0,2,0,0,3,12,2,1,0,33,11,44,0,0
제16대,NAL4555X,홍준표,洪準杓,한나라당,서울특별시 동대문구을,51,3,48,2,9,1,1,0,21,2,15,0,0,1,1,0,0,0,0,0,1,0,0,1,8,1,1,0,21,2,14,0,0
제16대,IQX29457,김진재,金鎭載,한나라당,부산광역시 금정구,91,4,87,2,8,2,0,0,30,6,43,0,0,0,0,0,0,0,2,1,1,0,0,2,8,2,0,0,28,5,42,0,0
제16대,7TU84910,한화갑,韓和甲,새천년민주당,"전라남도 무안,신안군",103,2,101,0,21,1,0,0,28,6,47,0,0,0,1,0,0,0,0,0,1,0,0,0,20,1,0,0,28,6,46,0,0
