대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제20대,PLR62452,김영우,金榮宇,새누리당,경기 포천시가평군,368,21,347,10,8,4,0,0,77,1,268,0,0,0,0,0,0,0,6,0,15,0,0,10,8,4,0,0,71,1,253,0,0
제20대,J2O8643H,도종환,都鍾煥,더불어민주당,충북 청주시흥덕구,416,30,386,18,23,13,0,3,99,2,258,0,0,0,1,5,0,0,8,0,16,0,0,18,22,8,0,3,91,2,242,0,0
제20대,V429892C,정성호,鄭成湖,더불어민주당,경기 양주시,1614,77,1537,26,74,18,0,4,387,10,1095,0,0,1,3,2,0,0,22,0,49,0,0,25,71,16,0,4,365,10,1046,0,0
제20대,NQR1206Q,정진석,鄭鎭碩,새누리당,충남 공주시부여군청양군,364,21,343,8,11,4,0,0,84,1,256,0,0,0,1,1,0,0,3,1,15,0,0,8,10,3,0,0,81,0,241,0,0
제20대,3SP89633,천정배,千正培,국민의당,광주 서구을,762,57,705,9,22,22,0,6,154,1,548,0,0,0,0,2,0,0,7,0,48,0,0,9,22,20,0,6,147,1,500,0,0
제20대,LPB30152,최인호,崔仁昊,더불어민주당,부산 사하구갑,1521,107,1414,26,65,23,0,1,293,8,1105,0,0,2,2,2,0,0,16,0,85,0,0,24,63,21,0,1,277,8,1020,0,0
제20대,3NM5411H,김광수,金光守,국민의당,전북 전주시갑,1322,152,1170,28,55,23,0,3,316,5,892,0,0,5,3,2,0,0,38,0,104,0,0,23,52,21,0,3,278,5,788,0,0
제20대,XEF29171,안호영,安浩永,더불어민주당,전북 완주군진안군무주군장수군,1376,64,1312,23,79,10,1,0,323,4,936,0,0,0,6,0,0,0,28,0,30,0,0,23,73,10,1,0,295,4,906,0,0
제20대,5KV82250,조경태,趙慶泰,새누리당,부산 사하구을,658,79,579,10,24,4,0,1,184,8,427,0,0,1,3,1,0,0,10,0,64,0,0,9,21,3,0,1,174,8,363,0,0
제20대,EX94352K,표창원,表蒼園,더불어민주당,경기 용인시정,839,57,782,10,37,9,0,3,172,0,608,0,0,0,2,2,0,0,7,0,46,0,0,10,35,7,0,3,165,0,562,0,0
제20대,3UZ61136,허윤정,許允貞,더불어민주당,비례대표,25,4,21,0,1,0,0,0,14,0,10,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,13,0,7,0,0
제20대,YOG1280B,안철수,安哲秀,국민의당,서울 노원구병,44,9,35,1,4,0,0,1,6,1,31,0,0,0,1,0,0,0,1,1,6,0,0,1,3,0,0,1,5,0,25,0,0
제20대,0582116P,이우현,李愚鉉,새누리당,경기 용인시갑,423,23,400,12,31,10,0,0,126,3,241,0,0,1,3,1,0,0,11,0,7,0,0,11,28,9,0,0,115,3,234,0,0
제20대,I0F2578R,김종대,金鍾大,정의당,비례대표,769,27,742,4,16,9,0,5,159,7,569,0,0,0,0,0,0,0,5,0,22,0,0,4,16,9,0,5,154,7,547,0,0
제20대,YBM9779M,김한표,金漢杓,새누리당,경남 거제시,352,26,326,8,19,2,0,0,74,2,247,0,0,1,3,0,0,0,7,1,14,0,0,7,16,2,0,0,67,1,233,0,0
제20대,S8431719,박영선,朴映宣,더불어민주당,서울 구로구을,356,31,325,6,15,7,0,2,77,7,242,0,0,1,0,2,0,2,7,0,19,0,0,5,15,5,0,0,70,7,223,0,0
제20대,WYC63862,신창현,申昌賢,더불어민주당,경기 의왕시과천시,3529,152,3377,65,137,23,0,3,752,10,2539,0,0,1,4,1,0,0,28,0,118,0,0,64,133,22,0,3,724,10,2421,0,0
제20대,CAL85655,유기준,兪奇濬,새누리당,부산 서구동구,491,19,472,9,18,1,0,0,105,5,353,0,0,0,2,0,0,0,0,0,17,0,0,9,16,1,0,0,105,5,336,0,0
제20대,2SE64657,이장우,李莊雨,새누리당,대전 동구,249,35,214,4,6,4,0,0,47,4,184,0,0,0,1,0,0,0,4,0,30,0,0,4,5,4,0,0,43,4,154,0,0
제20대,23D73143,경대수,慶大秀,새누리당,충북 증평군진천군음성군,930,55,875,74,58,7,1,2,261,4,523,0,0,5,3,0,0,0,11,0,36,0,0,69,55,7,1,2,250,4,487,0,0
제20대,LH97552Q,김도읍,金度邑,새누리당,부산 북구강서구을,986,238,748,38,58,5,0,2,245,6,632,0,0,18,11,0,0,0,51,1,157,0,0,20,47,5,0,2,194,5,475,0,0
제20대,0ID22746,이진복,李珍福,새누리당,부산 동래구,475,19,456,9,14,3,0,0,116,1,332,0,0,0,0,0,0,0,8,0,11,0,0,9,14,3,0,0,108,1,321,0,0
제20대,MBS2896E,이현재,李賢在,새누리당,경기 하남시,533,35,498,11,26,9,0,1,163,6,317,0,0,1,0,0,0,0,15,0,19,0,0,10,26,9,0,1,148,6,298,0,0
제20대,6DG91769,원혜영,元惠榮,더불어민주당,경기 부천시오정구,942,56,886,22,43,7,0,2,192,8,668,0,0,0,4,0,0,0,4,1,47,0,0,22,39,7,0,2,188,7,621,0,0
제20대,X9Y63914,이용주,李勇周,국민의당,전남 여수시갑,942,26,916,49,35,19,0,5,225,9,600,0,0,0,2,2,0,0,9,0,13,0,0,49,33,17,0,5,216,9,587,0,0
제20대,BLC8630L,박병석,朴炳錫,더불어민주당,대전 서구갑,109,28,81,4,8,3,0,0,23,0,71,0,0,0,2,0,0,0,7,0,19,0,0,4,6,3,0,0,16,0,52,0,0
제20대,O0G3169T,백승주,白承周,새누리당,경북 구미시갑,356,56,300,8,10,3,0,0,68,2,265,0,0,5,1,0,0,0,9,0,41,0,0,3,9,3,0,0,59,2,224,0,0
제20대,BN49469V,신경민,辛京珉,더불어민주당,서울 영등포구을,1318,86,1232,50,52,20,0,4,314,3,875,0,0,0,4,0,0,0,12,0,70,0,0,50,48,20,0,4,302,3,805,0,0
제20대,R7N74579,이수혁,李秀赫,더불어민주당,비례대표,603,31,572,13,18,13,0,1,106,1,451,0,0,0,1,0,0,0,5,0,25,0,0,13,17,13,0,1,101,1,426,0,0
제20대,ZGA4092Y,정용기,鄭容起,새누리당,대전 대덕구,259,21,238,4,13,2,0,0,75,0,165,0,0,1,1,0,0,0,10,0,9,0,0,3,12,2,0,0,65,0,156,0,0
제20대,T2K9554I,홍문종,洪文鐘,새누리당,경기 의정부시을,362,6,356,13,22,8,0,1,96,1,221,0,0,0,0,1,0,0,0,0,5,0,0,13,22,7,0,1,96,1,216,0,0
제20대,O149331C,권석창,權錫昌,새누리당,충북 제천시단양군,461,20,441,22,36,5,0,1,149,5,243,0,0,0,1,0,0,0,7,0,12,0,0,22,35,5,0,1,142,5,231,0,0
제20대,6QU2958D,김해영,金海永,더불어민주당,부산 연제구,2392,112,2280,87,71,25,0,6,574,19,1610,0,0,6,1,1,0,1,15,1,87,0,0,81,70,24,0,5,559,18,1523,0,0
제20대,V0O5343U,우상호,禹相虎,더불어민주당,서울 서대문구갑,148,37,111,4,6,5,0,0,28,0,105,0,0,2,2,0,0,0,8,0,25,0,0,2,4,5,0,0,20,0,80,0,0
제20대,0AI7568W,장정숙,張貞淑,국민의당,비례대표,1985,65,1920,20,62,33,0,6,423,11,1430,0,0,2,0,2,0,0,18,0,43,0,0,18,62,31,0,6,405,11,1387,0,0
제20대,A3H7195R,박완주,朴完柱,더불어민주당,충남 천안시을,416,95,321,38,26,8,0,0,110,2,232,0,0,9,13,1,0,0,34,0,38,0,0,29,13,7,0,0,76,2,194,0,0
